symbol,strike_price,type,bid_price,ask_price,open_interest,volume,chance_of_profit_short,chance_of_profit_long,delta,implied_volatility,theta
BMY,56.0,put,0.000000,0.030000,22,0,0.993066,0.006934,-0.005562,0.798464,-0.011767
BMY,57.0,put,0.000000,0.030000,89,0,0.992659,0.007341,-0.006007,0.73509,-0.011594
BMY,58.0,put,0.000000,0.010000,305,0,0.992181,0.007819,-0.006526,0.672377,-0.011406
BMY,59.0,put,0.000000,0.030000,20,0,0.991611,0.008389,-0.007139,0.610235,-0.0112
BMY,60.0,put,0.000000,0.030000,16,0,0.990921,0.009079,-0.007877,0.548572,-0.010971
BMY,61.0,put,0.000000,0.030000,20,0,0.990069,0.009931,-0.008784,0.487283,-0.010713
BMY,62.0,put,0.000000,0.020000,58,0,0.988985,0.011015,-0.00993,0.426241,-0.010419
BMY,63.0,put,0.010000,0.020000,380,1,0.978969,0.021031,-0.019431,0.40314,-0.017552
BMY,64.0,put,0.020000,0.030000,37,10,0.967639,0.032361,-0.030704,0.360646,-0.023001
BMY,65.0,put,0.030000,0.040000,204,5,0.953471,0.046529,-0.045474,0.306857,-0.026879
BMY,66.0,put,0.050000,0.070000,402,3,0.925844,0.074156,-0.075552,0.254604,-0.033026
BMY,67.0,put,0.140000,0.170000,265,34,0.839578,0.160422,-0.179957,0.235498,-0.055805
BMY,68.0,put,0.350000,0.400000,266,126,0.713766,0.286234,-0.373882,0.210905,-0.070794
BMY,69.0,put,0.820000,0.900000,880,32,0.587072,0.412928,-0.653543,0.196382,-0.061139
BMY,70.0,put,1.520000,1.700000,108,2,0.516212,0.483788,-0.894374,0.176711,-0.021298
BMY,71.0,put,2.390000,2.650000,164,1,,,,,
BMY,72.0,put,3.400000,3.700000,46,0,0.496181,0.503819,-0.995007,0.194286,0.007375
BMY,73.0,put,4.450000,4.650000,0,0,0.495115,0.504885,-0.995084,0.246527,0.006858
BMY,74.0,put,5.450000,5.700000,0,0,0.496060,0.503940,-0.969318,0.40959,-0.016418
BMY,75.0,put,6.400000,6.700000,0,0,0.493043,0.506957,-0.995137,0.348875,0.005824
BMY,76.0,put,7.450000,7.700000,0,0,0.492796,0.507204,-0.974596,0.525248,-0.018622
BMY,77.0,put,8.450000,8.700000,0,0,0.491362,0.508638,-0.97641,0.580789,-0.019598
BMY,78.0,put,9.450000,9.700000,0,0,0.490016,0.509984,-0.977884,0.635024,-0.020514
BMY,79.0,put,10.450000,10.700000,0,0,0.488739,0.511261,-0.979106,0.688072,-0.021383
BMY,80.0,put,11.400000,11.700000,0,0,0.488120,0.511880,-0.995089,0.593249,0.003241
BMY,81.0,put,12.350000,12.700000,0,0,,,,,
BMY,82.0,put,13.450000,13.700000,0,0,0.485208,0.514792,-0.981775,0.841013,-0.023783
BMY,83.0,put,14.450000,14.750000,0,0,0.484045,0.515955,-0.975718,0.948137,-0.039019
BMY,85.0,put,16.450000,16.700000,0,0,0.481994,0.518006,-0.983537,0.985964,-0.02597
BMY,90.0,put,21.450000,21.750000,0,0,0.476564,0.523436,-0.980207,1.281491,-0.044917
BMY,95.0,put,26.350000,26.850000,0,0,0.471882,0.528118,-0.982038,1.498857,-0.048608
BMY,100.0,put,31.400000,31.750000,0,0,0.468521,0.531479,-0.987399,1.623745,-0.035455
C,25.0,put,0.000000,0.010000,110,0,0.994307,0.005693,-0.002867,2.322564,-0.012859
C,30.0,put,0.000000,0.010000,2,0,0.993641,0.006359,-0.003919,1.683135,-0.012333
C,34.0,put,0.000000,0.020000,218,0,0.992585,0.007415,-0.005254,1.237366,-0.011769
C,35.0,put,0.000000,0.020000,18,0,0.992199,0.007801,-0.005711,1.132779,-0.011599
C,36.0,put,0.000000,0.020000,74,0,0.991739,0.008261,-0.006242,1.030478,-0.011413
C,37.0,put,0.000000,0.020000,880,0,0.991186,0.008814,-0.006869,0.930228,-0.011209
C,37.5,put,0.000000,0.020000,105,0,0.990866,0.009134,-0.007228,0.880806,-0.011098
C,38.0,put,0.000000,0.020000,1003,0,0.990510,0.009490,-0.007623,0.831803,-0.010981
C,38.5,put,0.000000,0.020000,63,0,0.990113,0.009887,-0.008061,0.783206,-0.010857
C,39.0,put,0.000000,0.030000,286,273,0.989668,0.010332,-0.00855,0.734967,-0.010726
C,39.5,put,0.010000,0.020000,81,1,0.981532,0.018468,-0.015551,0.754924,-0.018513
C,40.0,put,0.010000,0.030000,3386,26,0.980600,0.019400,-0.016584,0.70359,-0.018224
C,40.5,put,0.020000,0.030000,146,11,0.972425,0.027575,-0.024018,0.69529,-0.024645
C,41.0,put,0.020000,0.040000,1430,59,0.970818,0.029182,-0.025816,0.64181,-0.024155
C,41.5,put,0.030000,0.040000,144,44,0.961974,0.038026,-0.034313,0.619027,-0.029481
C,42.0,put,0.040000,0.050000,1075,225,0.952689,0.047311,-0.04358,0.588264,-0.034014
C,42.5,put,0.050000,0.060000,88,56,0.942664,0.057336,-0.053965,0.551486,-0.037794
C,43.0,put,0.060000,0.080000,241,77,0.931543,0.068457,-0.065918,0.509706,-0.040809
C,43.5,put,0.080000,0.100000,1462,23,0.913045,0.086955,-0.086177,0.477459,-0.046819
C,44.0,put,0.100000,0.130000,1894,289,0.887553,0.112447,-0.115442,0.447897,-0.054271
C,44.5,put,0.150000,0.170000,2065,57,0.855429,0.144571,-0.154836,0.416323,-0.061561
C,45.0,put,0.210000,0.240000,3032,290,0.810071,0.189929,-0.215147,0.394327,-0.071343
C,45.5,put,0.310000,0.340000,1162,78,0.756480,0.243520,-0.295238,0.372264,-0.079162
C,46.0,put,0.450000,0.490000,2303,360,0.697346,0.302654,-0.397435,0.34959,-0.082484
C,46.5,put,0.650000,0.700000,398,243,0.637435,0.362565,-0.520232,0.335704,-0.08098
C,47.0,put,0.920000,0.960000,2867,115,0.584285,0.415715,-0.653616,0.313944,-0.068773
C,47.5,put,1.250000,1.330000,261,54,0.545232,0.454768,-0.773362,0.305957,-0.052985
C,48.0,put,1.630000,1.790000,673,32,0.522229,0.477771,-0.857407,0.311902,-0.038592
C,48.5,put,2.080000,2.260000,144,4,0.510046,0.489954,-0.907731,0.328434,-0.028125
C,49.0,put,2.560000,2.730000,299,8,0.503561,0.496439,-0.935995,0.352758,-0.021478
C,49.5,put,3.050000,3.200000,28,1,0.498446,0.501554,-0.961665,0.360121,-0.01227
C,50.0,put,3.500000,3.750000,171,0,0.496893,0.503107,-0.965103,0.405717,-0.012996
C,51.0,put,4.500000,4.800000,0,0,0.495908,0.504092,-0.954934,0.546254,-0.025902
C,52.0,put,5.500000,5.850000,0,0,0.494974,0.505026,-0.943395,0.700199,-0.043409
C,53.0,put,6.500000,6.800000,0,1,0.490710,0.509290,-0.963774,0.721956,-0.029066
C,54.0,put,7.500000,7.700000,0,0,,,,,
C,55.0,put,8.500000,8.850000,0,0,0.487208,0.512792,-0.955962,0.964109,-0.049303
C,56.0,put,9.450000,9.800000,0,0,0.484490,0.515510,-0.980409,0.887667,-0.018978
C,57.0,put,10.500000,10.800000,0,0,0.482772,0.517228,-0.972424,1.038697,-0.033826
C,58.0,put,11.500000,11.800000,0,0,0.481057,0.518943,-0.973748,1.112329,-0.034834
C,59.0,put,12.500000,12.850000,0,0,0.479302,0.520698,-0.964446,1.278115,-0.055151
C,60.0,put,13.450000,13.800000,15,0,0.478357,0.521643,-0.983542,1.16616,-0.021929
C,61.0,put,14.500000,14.850000,0,0,0.475900,0.524100,-0.967136,1.422811,-0.057601
C,62.0,put,15.500000,15.850000,0,0,0.474296,0.525704,-0.968251,1.492568,-0.058744
C,65.0,put,18.500000,18.800000,0,0,0.470654,0.529346,-0.97929,1.581713,-0.040864
CAG,25.0,put,0.000000,0.050000,0,0,0.992315,0.007685,-0.004857,1.637031,-0.011825
CAG,27.0,put,0.000000,0.050000,0,0,0.991574,0.008426,-0.005805,1.357522,-0.011485
CAG,28.0,put,0.000000,0.050000,0,0,0.991081,0.008919,-0.0064,1.224198,-0.01129
CAG,29.0,put,0.000000,0.150000,0,0,0.990477,0.009523,-0.007111,1.094563,-0.011073
CAG,30.0,put,0.000000,0.150000,0,0,0.989723,0.010277,-0.007975,0.968198,-0.010831
CAG,31.0,put,0.000000,0.050000,0,0,0.988762,0.011238,-0.009054,0.844656,-0.010555
CAG,32.0,put,0.000000,0.050000,0,0,0.987499,0.012501,-0.010447,0.723486,-0.010237
CAG,33.0,put,0.000000,0.100000,0,0,0.985772,0.014228,-0.012328,0.604152,-0.009859
CAG,34.0,put,0.000000,0.050000,13,0,0.983261,0.016739,-0.015034,0.485988,-0.009395
CAG,35.0,put,0.000000,0.050000,4,0,0.979249,0.020751,-0.01933,0.368039,-0.008792
CAG,36.0,put,0.000000,0.100000,12,1,0.971666,0.028334,-0.027443,0.248649,-0.007926
CAG,37.0,put,0.050000,0.100000,123,7,0.842869,0.157131,-0.176064,0.219629,-0.028264
CAG,38.0,put,0.350000,0.450000,233,0,0.592835,0.407165,-0.639365,0.1727,-0.029797
CAG,39.0,put,0.950000,1.350000,2,2,,,,,
CAG,40.0,put,1.050000,2.900000,0,0,,,,,
CAG,41.0,put,2.200000,5.100000,0,0,0.526022,0.473978,-0.790455,0.955864,-0.136696
CAG,42.0,put,2.700000,6.000000,0,0,0.500019,0.499981,-0.91303,0.756803,-0.056144
CAG,43.0,put,3.500000,7.100000,0,0,0.492513,0.507487,-0.948248,0.774803,-0.03647
CAG,44.0,put,4.400000,8.300000,0,0,0.491560,0.508440,-0.930006,0.996197,-0.062942
CAG,45.0,put,5.200000,8.900000,0,0,,,,,
CAG,46.0,put,6.200000,10.200000,0,0,,,,,
CAG,47.0,put,7.200000,11.200000,0,0,,,,,
CAG,48.0,put,8.500000,11.900000,0,0,,,,,
CAG,49.0,put,9.200000,13.300000,0,0,0.478754,0.521246,-0.989006,1.103896,-0.009645
CAG,50.0,put,11.800000,13.100000,0,0,0.475581,0.524419,-0.9252,1.820904,-0.125565
CAH,45.0,put,0.000000,0.050000,0,0,0.996540,0.003460,-0.001736,2.215035,-0.014123
CAH,50.0,put,0.000000,0.050000,0,0,0.996355,0.003645,-0.002052,1.865804,-0.013849
CAH,55.0,put,0.000000,0.050000,0,0,0.996068,0.003932,-0.002459,1.5478,-0.013526
CAH,60.0,put,0.000000,0.050000,0,0,0.995632,0.004368,-0.003005,1.25475,-0.013137
CAH,62.0,put,0.000000,0.050000,0,0,0.995399,0.004601,-0.003283,1.143357,-0.012958
CAH,63.0,put,0.000000,0.050000,0,0,0.995265,0.004735,-0.003439,1.088759,-0.012863
CAH,64.0,put,0.000000,0.050000,0,0,0.995118,0.004882,-0.003608,1.03485,-0.012762
CAH,65.0,put,0.000000,0.050000,0,0,0.994956,0.005044,-0.003792,0.981594,-0.012656
CAH,66.0,put,0.000000,0.050000,0,0,0.994777,0.005223,-0.003994,0.928954,-0.012545
CAH,67.0,put,0.000000,2.150000,0,0,0.994577,0.005423,-0.004217,0.876892,-0.012427
CAH,68.0,put,0.000000,0.050000,0,0,0.994355,0.005645,-0.004463,0.825382,-0.012303
CAH,69.0,put,0.000000,0.050000,0,0,0.994105,0.005895,-0.004738,0.774381,-0.01217
CAH,70.0,put,0.000000,0.100000,2,1,0.993822,0.006178,-0.005046,0.723865,-0.012029
CAH,71.0,put,0.000000,0.050000,0,0,0.993500,0.006500,-0.005394,0.673776,-0.011877
CAH,72.0,put,0.000000,0.100000,1,0,0.993130,0.006870,-0.005792,0.624089,-0.011714
CAH,73.0,put,0.000000,0.100000,5,0,0.992700,0.007300,-0.006252,0.574744,-0.011536
CAH,74.0,put,0.000000,0.050000,3,0,0.992195,0.007805,-0.006789,0.525704,-0.011343
CAH,75.0,put,0.000000,0.050000,3,0,0.991592,0.008408,-0.007427,0.476906,-0.011129
CAH,76.0,put,0.000000,0.050000,309,1,0.990861,0.009139,-0.008198,0.428285,-0.010892
CAH,77.0,put,0.000000,0.100000,113,0,0.989952,0.010048,-0.009153,0.379757,-0.010624
CAH,78.0,put,0.000000,0.150000,34,0,0.988791,0.011209,-0.01037,0.331228,-0.010317
CAH,79.0,put,0.000000,0.100000,169,0,0.987249,0.012751,-0.011982,0.282554,-0.009956
CAH,80.0,put,0.000000,0.100000,224,1,0.985092,0.014908,-0.014236,0.233551,-0.009519
CAH,81.0,put,0.050000,0.150000,24,4,0.914286,0.085714,-0.08788,0.287767,-0.051553
CAH,82.0,put,0.150000,0.300000,911,161,0.842759,0.157241,-0.174409,0.285643,-0.0821
CAH,83.0,put,0.350000,0.500000,27,19,0.759904,0.240096,-0.293771,0.270524,-0.103227
CAH,84.0,put,0.650000,0.800000,1,16,0.669770,0.330230,-0.456077,0.245285,-0.105978
CAH,85.0,put,1.150000,1.350000,0,0,0.586751,0.413249,-0.652097,0.232382,-0.090571
CAH,86.0,put,1.750000,2.050000,0,0,0.522354,0.477646,-0.867639,0.186548,-0.035331
CAH,87.0,put,2.700000,3.200000,0,0,0.519686,0.480314,-0.870096,0.284532,-0.058303
CAH,88.0,put,3.600000,4.100000,0,0,0.503669,0.496331,-0.943496,0.274158,-0.024083
CAH,89.0,put,4.500000,5.200000,0,0,0.501039,0.498961,-0.951234,0.328994,-0.026267
CAH,90.0,put,5.500000,6.200000,0,0,0.498923,0.501077,-0.956716,0.381772,-0.028136
CAH,91.0,put,6.500000,7.300000,0,0,0.500089,0.499911,-0.939228,0.49041,-0.055619
CAH,92.0,put,7.400000,8.300000,0,0,0.495526,0.504474,-0.964032,0.482522,-0.031274
CAH,93.0,put,8.300000,9.300000,0,0,0.492363,0.507637,-0.992783,0.400363,0.003696
CAH,94.0,put,9.500000,10.200000,0,0,0.492743,0.507257,-0.968734,0.578219,-0.033903
CAH,95.0,put,10.300000,12.200000,0,0,0.502473,0.497527,-0.881666,0.972905,-0.208872
CAH,100.0,put,15.500000,17.300000,0,0,0.493967,0.506033,-0.884192,1.351567,-0.289403
CAT,130.0,put,0.000000,0.040000,1,0,0.998325,0.001675,-0.000968,1.655795,-0.015791
CAT,135.0,put,0.000000,0.070000,0,0,0.998275,0.001725,-0.001039,1.539215,-0.015663
CAT,140.0,put,0.000000,1.040000,0,0,0.998215,0.001785,-0.001118,1.426531,-0.015526
CAT,145.0,put,0.000000,0.310000,0,0,0.998145,0.001855,-0.001207,1.317467,-0.015379
CAT,150.0,put,0.000000,1.040000,0,0,0.998062,0.001938,-0.001308,1.211698,-0.01522
CAT,155.0,put,0.000000,0.490000,1,0,0.997965,0.002035,-0.001424,1.108947,-0.015047
CAT,160.0,put,0.000000,0.090000,19,0,0.997849,0.002151,-0.001558,1.00899,-0.014859
CAT,165.0,put,0.000000,0.050000,12,0,0.997709,0.002291,-0.001716,0.911568,-0.014653
CAT,170.0,put,0.000000,0.080000,14,0,0.997538,0.002462,-0.001905,0.816458,-0.014425
CAT,175.0,put,0.000000,0.050000,22,0,0.997327,0.002673,-0.002136,0.723414,-0.014169
CAT,180.0,put,0.000000,0.140000,53,1,0.997058,0.002942,-0.002424,0.632208,-0.01388
CAT,182.5,put,0.000000,0.180000,0,0,0.996895,0.003105,-0.002598,0.587219,-0.013719
CAT,185.0,put,0.000000,0.090000,49,1,0.996706,0.003294,-0.002798,0.54259,-0.013545
CAT,187.5,put,0.020000,0.030000,23,12,0.991439,0.008561,-0.007388,0.56238,-0.03338
CAT,190.0,put,0.020000,0.030000,502,215,0.990835,0.009165,-0.008031,0.513697,-0.032792
CAT,192.5,put,0.020000,0.080000,318,0,0.985304,0.014696,-0.013106,0.497505,-0.04864
CAT,195.0,put,0.040000,0.060000,159,108,0.984036,0.015964,-0.014462,0.446472,-0.047471
CAT,197.5,put,0.060000,0.220000,93,13,0.962981,0.037019,-0.034508,0.467288,-0.103305
CAT,200.0,put,0.100000,0.140000,520,179,0.963232,0.036768,-0.034799,0.397705,-0.088374
CAT,202.5,put,0.190000,0.240000,164,116,0.938318,0.061682,-0.060388,0.385227,-0.133019
CAT,205.0,put,0.340000,0.400000,840,203,0.904473,0.095527,-0.097589,0.366718,-0.18188
CAT,207.5,put,0.580000,0.670000,288,125,0.855528,0.144472,-0.156357,0.350659,-0.24096
CAT,210.0,put,0.980000,1.080000,817,571,0.794016,0.205984,-0.239942,0.331688,-0.294134
CAT,212.5,put,1.650000,1.680000,292,2030,0.721272,0.278728,-0.356015,0.314702,-0.332027
CAT,215.0,put,2.550000,2.740000,341,2059,0.647160,0.352840,-0.500659,0.30092,-0.335662
CAT,217.5,put,3.900000,4.150000,185,142,0.584293,0.415707,-0.655163,0.289811,-0.291978
CAT,220.0,put,5.600000,6.150000,129,42,0.542681,0.457319,-0.78308,0.292867,-0.227231
CAT,222.5,put,7.300000,8.200000,63,17,0.506734,0.493266,-0.93288,0.229155,-0.058075
CAT,225.0,put,10.000000,10.700000,52,13,0.507426,0.492574,-0.920572,0.320594,-0.109592
CAT,227.5,put,12.300000,13.100000,13,1,0.499056,0.500944,-0.96353,0.313263,-0.042576
CAT,230.0,put,14.800000,15.750000,37,20,0.499664,0.500336,-0.950356,0.404688,-0.090752
CAT,232.5,put,17.350000,18.200000,0,0,0.497761,0.502239,-0.954866,0.455891,-0.095575
CAT,235.0,put,19.750000,20.700000,81,0,0.495092,0.504908,-0.967055,0.47716,-0.07079
CAT,237.5,put,22.300000,23.150000,7,0,0.493737,0.506263,-0.969345,0.523916,-0.073913
CAT,240.0,put,24.600000,25.750000,2,0,0.491845,0.508155,-0.979753,0.529202,-0.042848
CAT,242.5,put,27.350000,28.100000,4,0,0.491294,0.508706,-0.972831,0.614434,-0.079565
CAT,245.0,put,29.700000,30.950000,1,0,0.491130,0.508870,-0.961351,0.722801,-0.144081
CAT,247.5,put,32.100000,33.200000,0,0,0.488795,0.511205,-0.987383,0.618831,-0.024901
CAT,250.0,put,34.550000,35.850000,0,0,0.487945,0.512055,-0.980369,0.717027,-0.06565
CAT,252.5,put,37.300000,38.250000,0,0,0.487276,0.512724,-0.971458,0.824447,-0.123014
CAT,255.0,put,39.500000,40.850000,0,0,0.486108,0.513892,-0.984323,0.776027,-0.054164
CAT,260.0,put,44.550000,45.900000,0,0,0.484258,0.515742,-0.979451,0.906897,-0.095734
CAT,265.0,put,49.550000,50.850000,0,0,0.482628,0.517372,-0.983706,0.953293,-0.076863
CAT,270.0,put,54.550000,55.850000,0,0,0.481004,0.518996,-0.984436,1.027928,-0.080307
CAT,275.0,put,59.500000,60.850000,0,0,0.479651,0.520349,-0.987012,1.074767,-0.06716
CAT,280.0,put,64.550000,65.900000,0,0,0.477629,0.522371,-0.982921,1.207126,-0.110863
CAT,285.0,put,69.450000,70.800000,0,0,0.477780,0.522220,-0.992631,1.124566,-0.027539
CAT,290.0,put,74.450000,75.850000,0,0,0.475903,0.524097,-0.990778,1.231722,-0.049273
CAT,295.0,put,79.550000,80.750000,0,0,0.474564,0.525436,-0.990925,1.296991,-0.051993
CAT,300.0,put,84.550000,85.850000,0,0,0.472245,0.527755,-0.987038,1.441774,-0.099326
CAT,305.0,put,89.550000,90.800000,0,0,0.471280,0.528720,-0.988794,1.476162,-0.084845
CAT,310.0,put,94.550000,95.850000,0,0,0.469608,0.530392,-0.987531,1.568858,-0.10527
CAT,315.0,put,99.500000,100.850000,0,0,0.468733,0.531267,-0.989131,1.600046,-0.090489
CAT,320.0,put,104.550000,105.850000,0,0,0.467079,0.532921,-0.987921,1.691371,-0.111088
CAT,330.0,put,114.300000,116.100000,0,0,0.464649,0.535351,-0.988234,1.809669,-0.116806
CF,45.0,put,0.000000,0.050000,0,0,0.995198,0.004802,-0.003061,1.519587,-0.012997
CF,50.0,put,0.000000,0.050000,5,0,0.994456,0.005544,-0.00397,1.156329,-0.012485
CF,55.0,put,0.000000,0.050000,24,0,0.993124,0.006876,-0.005478,0.821113,-0.011798
CF,57.0,put,0.000000,0.050000,1,0,0.992265,0.007735,-0.006416,0.692924,-0.011444
CF,58.0,put,0.000000,0.050000,0,0,0.991715,0.008285,-0.00701,0.629785,-0.011241
CF,59.0,put,0.000000,0.100000,1,0,0.991051,0.008949,-0.007722,0.56717,-0.011016
CF,60.0,put,0.000000,0.100000,34,0,0.990232,0.009768,-0.008593,0.504972,-0.010765
CF,61.0,put,0.050000,0.150000,30,12,0.942931,0.057069,-0.052648,0.646491,-0.063423
CF,62.0,put,0.100000,0.150000,29,0,0.926149,0.073851,-0.070354,0.599093,-0.073634
CF,63.0,put,0.150000,0.250000,29,79,0.894986,0.105014,-0.104495,0.574768,-0.094834
CF,64.0,put,0.250000,0.350000,120,28,0.855588,0.144412,-0.151393,0.547367,-0.116706
CF,65.0,put,0.450000,0.550000,130,270,0.798500,0.201500,-0.226423,0.546039,-0.149045
CF,66.0,put,0.700000,0.850000,492,195,0.738644,0.261356,-0.317108,0.542156,-0.174648
CF,67.0,put,1.100000,1.250000,127,41,0.679828,0.320172,-0.421125,0.546401,-0.192538
CF,68.0,put,1.600000,1.800000,146,110,0.628873,0.371127,-0.527284,0.555201,-0.198152
CF,69.0,put,2.200000,2.450000,135,29,0.588392,0.411608,-0.62622,0.566797,-0.191362
CF,70.0,put,3.000000,3.200000,336,19,0.559898,0.440102,-0.705055,0.600133,-0.183466
CF,71.0,put,3.800000,4.100000,107,2,0.540601,0.459399,-0.763759,0.642735,-0.174547
CF,72.0,put,4.700000,5.000000,23,0,0.527398,0.472602,-0.806451,0.690878,-0.166223
CF,73.0,put,5.600000,6.000000,83,3,0.518812,0.481188,-0.833724,0.753435,-0.16431
CF,74.0,put,6.300000,7.000000,17,0,0.507847,0.492153,-0.879721,0.738258,-0.126911
CF,75.0,put,7.300000,8.100000,10,0,0.505979,0.494021,-0.877453,0.852319,-0.149897
CF,76.0,put,8.500000,9.100000,5,1,0.505511,0.494489,-0.866248,0.999771,-0.189101
CF,77.0,put,9.300000,10.000000,4,3,0.498152,0.501848,-0.902138,0.960238,-0.142804
CF,78.0,put,10.400000,11.200000,105,0,0.499164,0.500836,-0.879921,1.149759,-0.20196
CF,79.0,put,11.300000,12.000000,5,0,0.493238,0.506762,-0.911818,1.096924,-0.151239
CF,80.0,put,12.300000,13.000000,14,0,0.491061,0.508939,-0.915726,1.162503,-0.155012
CF,81.0,put,13.300000,14.000000,0,0,0.489028,0.510972,-0.919168,1.226447,-0.158546
CF,82.0,put,14.300000,15.100000,0,0,0.487872,0.512128,-0.913697,1.337386,-0.18305
CF,83.0,put,15.300000,16.100000,0,0,0.485967,0.514033,-0.916681,1.399696,-0.186628
CF,84.0,put,16.200000,17.100000,0,0,0.483584,0.516416,-0.927428,1.409536,-0.167998
CF,85.0,put,17.300000,18.100000,0,0,0.482434,0.517566,-0.921816,1.52028,-0.193255
CF,86.0,put,18.300000,19.000000,0,0,0.480366,0.519634,-0.931698,1.525185,-0.173544
CF,87.0,put,19.300000,20.100000,0,0,0.479201,0.520799,-0.926084,1.635947,-0.199285
CF,88.0,put,20.000000,21.100000,0,0,0.476969,0.523031,-0.951559,1.506835,-0.127612
CF,89.0,put,21.200000,22.000000,0,0,0.475807,0.524193,-0.944502,1.62809,-0.155949
CF,90.0,put,22.300000,23.100000,0,0,0.474786,0.525214,-0.9313,1.801311,-0.207445
CF,95.0,put,27.300000,28.200000,0,0,0.468251,0.531749,-0.931775,2.116099,-0.243697
CF,100.0,put,32.200000,33.200000,1,0,0.462551,0.537449,-0.942649,2.295596,-0.22945
CF,105.0,put,37.100000,38.200000,0,0,0.457821,0.542179,-0.951927,2.446185,-0.210777
CF,110.0,put,42.200000,43.300000,0,0,0.452198,0.547802,-0.944226,2.791156,-0.274053
CI,170.0,put,0.000000,0.750000,0,0,0.998527,0.001473,-0.000909,1.446149,-0.016035
CI,175.0,put,0.000000,0.750000,2,0,0.998483,0.001517,-0.000966,1.357613,-0.015919
CI,180.0,put,0.000000,1.750000,9,0,0.998433,0.001567,-0.001029,1.27132,-0.015795
CI,185.0,put,0.000000,0.750000,0,0,0.998375,0.001625,-0.001099,1.187164,-0.015664
CI,190.0,put,0.000000,0.750000,0,0,0.998309,0.001691,-0.001177,1.10496,-0.015524
CI,195.0,put,0.000000,0.750000,0,0,0.998233,0.001767,-0.001265,1.024588,-0.015374
CI,200.0,put,0.000000,0.750000,400,0,0.998145,0.001855,-0.001365,0.945928,-0.015213
CI,205.0,put,0.000000,0.250000,0,0,0.998042,0.001958,-0.00148,0.868854,-0.015038
CI,210.0,put,0.000000,0.750000,2,0,0.997921,0.002079,-0.001614,0.793241,-0.014848
CI,215.0,put,0.000000,0.750000,5,0,0.997777,0.002223,-0.001771,0.718967,-0.01464
CI,217.5,put,0.000000,0.750000,6,0,0.997693,0.002307,-0.001861,0.682294,-0.014527
CI,220.0,put,0.000000,0.150000,26,0,0.997601,0.002399,-0.001959,0.645917,-0.014409
CI,222.5,put,0.000000,0.100000,217,10,0.997499,0.002501,-0.002068,0.609803,-0.014283
CI,225.0,put,0.000000,0.500000,22,10,0.997385,0.002615,-0.002189,0.573948,-0.01415
CI,227.5,put,0.000000,0.750000,10,0,0.997257,0.002743,-0.002325,0.538336,-0.014009
CI,230.0,put,0.000000,0.500000,27,11,0.997112,0.002888,-0.002478,0.502933,-0.013857
CI,232.5,put,0.000000,0.750000,8,0,0.996946,0.003054,-0.002651,0.467733,-0.013695
CI,235.0,put,0.000000,0.350000,22,1,0.996754,0.003246,-0.002851,0.432702,-0.013519
CI,237.5,put,0.000000,0.750000,19,0,0.996531,0.003469,-0.003083,0.397823,-0.013327
CI,240.0,put,0.000000,0.200000,25,1,0.996267,0.003733,-0.003357,0.363058,-0.013117
CI,242.5,put,0.000000,0.100000,24,1,0.995950,0.004050,-0.003684,0.328377,-0.012885
CI,245.0,put,0.000000,0.150000,47,15,0.995562,0.004438,-0.004085,0.29374,-0.012624
CI,247.5,put,0.000000,0.300000,30,0,0.995075,0.004925,-0.004586,0.259096,-0.012328
CI,250.0,put,0.100000,0.250000,29,4,0.951807,0.048193,-0.046816,0.344641,-0.119757
CI,252.5,put,0.200000,0.400000,19,18,0.925520,0.074480,-0.074786,0.332038,-0.166186
CI,255.0,put,0.350000,0.850000,44,51,0.876671,0.123329,-0.130605,0.338932,-0.254275
CI,257.5,put,0.600000,0.850000,22,34,0.845579,0.154421,-0.170452,0.296613,-0.264518
CI,260.0,put,1.000000,1.200000,63,460,0.789078,0.210922,-0.249117,0.274381,-0.304232
CI,262.5,put,1.650000,2.050000,99,469,0.715249,0.284751,-0.368585,0.269982,-0.352981
CI,265.0,put,2.650000,3.000000,33,16,0.645757,0.354243,-0.50611,0.257072,-0.350416
CI,267.5,put,4.000000,4.400000,1,5,0.585915,0.414085,-0.653451,0.247072,-0.303848
CI,270.0,put,5.700000,6.400000,1,0,0.545958,0.454042,-0.774999,0.251321,-0.242142
CI,272.5,put,7.500000,9.700000,5,0,0.535487,0.464513,-0.806102,0.323475,-0.289293
CI,275.0,put,9.700000,11.900000,1,0,0.520180,0.479820,-0.863515,0.337206,-0.232409
